"","V1"
"219",0.258964143426295
"220",0.641434262948207
"221",0.00398406374501992
"222",0.98406374501992
"223",0.139442231075697
"224",0.904382470119522
"225",0.796812749003984
"226",0.203187250996016
"227",0.792828685258964
"228",0.0717131474103586
"229",0.0159362549800797
"230",0.235059760956175
"231",0.792828685258964
"232",0.290836653386454
"233",0.450199203187251
"234",0.48207171314741
"235",0.422310756972112
"236",0.956175298804781
"237",0.183266932270916
"238",0.418326693227092
"239",0.888446215139442
"240",0.334661354581673
"241",0.382470119521912
"242",0.223107569721116
"243",0.561752988047809
"244",0.621513944223108
"245",0.111553784860558
"246",0.207171314741036
"247",0.804780876494024
"248",0.179282868525896
"249",0.462151394422311
"250",0.960159362549801
"251",0.51792828685259
"252",0.685258964143426
"253",0.0278884462151394
"254",0.262948207171315
"255",0.629482071713147
"256",0.0557768924302789
"257",0.247011952191235
"258",0.047808764940239
"259",0.960159362549801
"260",0.171314741035857
"261",0.446215139442231
"262",0.171314741035857
"263",0.179282868525896
"264",0.47808764940239
"265",0.390438247011952
"266",0.318725099601594
"267",0.183266932270916
"268",0.0597609561752988
"269",0.968127490039841
"270",0.159362549800797
"271",0.135458167330677
"272",0.888446215139442
"273",0.952191235059761
"274",0.454183266932271
"275",0.48605577689243
"276",0.227091633466135
"277",0.844621513944223
"278",0.621513944223108
"279",0.0597609561752988
"280",0.956175298804781
"281",0.900398406374502
"282",0.211155378486056
"283",0.844621513944223
"284",0.250996015936255
"285",0.589641434262948
"286",0.808764940239044
"287",0.49003984063745
"288",0.709163346613546
"289",0.362549800796813
"290",0.430278884462151
"291",0.151394422310757
"292",0.788844621513944
"293",0.0796812749003984
"294",0.450199203187251
"295",0.856573705179283
"296",0.860557768924303
"297",0.840637450199203
"298",0.872509960159363
"299",0.414342629482072
"300",0.972111553784861
"301",0.235059760956175
"302",0.167330677290837
"303",0.752988047808765
"304",0.243027888446215
"305",0.270916334661355
"306",0.549800796812749
"307",0.410358565737052
"308",0.701195219123506
"309",0.733067729083665
"310",0.533864541832669
"311",0.143426294820717
"312",0.824701195219124
"313",0.553784860557769
"314",0.864541832669323
"315",0.908366533864542
"316",0.250996015936255
"317",0.665338645418327
"318",0.621513944223108
"319",0.0557768924302789
"320",0.446215139442231
"321",0.0956175298804781
"322",0.804780876494024
"323",0.159362549800797
"324",0.175298804780877
"325",0.203187250996016
"326",0.888446215139442
"327",0.760956175298805
"328",0.657370517928287
"329",0.278884462151394
"330",0.868525896414343
"331",0.386454183266932
"332",0.466135458167331
"333",0.0358565737051793
"334",0.378486055776892
"335",0.745019920318725
"336",0.0438247011952191
"337",0.370517928286853
"338",0.852589641434263
"339",0.832669322709163
"340",0.868525896414343
"341",0.701195219123506
"342",0.310756972111554
"343",0.0278884462151394
"344",0.310756972111554
"345",0.832669322709163
"346",0.900398406374502
"347",0.49402390438247
"348",0.378486055776892
"349",0.717131474103586
"350",0.382470119521912
"351",0.685258964143426
"352",0.378486055776892
"353",0.601593625498008
"354",0.131474103585657
"355",0.956175298804781
"356",0.649402390438247
"357",0.641434262948207
"358",0.215139442231076
"359",0.099601593625498
"360",0.398406374501992
"361",0.123505976095618
"362",0.533864541832669
"363",0.402390438247012
"364",0.852589641434263
"365",1
"366",0.474103585657371
"367",0.454183266932271
"368",0.585657370517928
"369",0.470119521912351
"370",0.661354581673307
"371",0.661354581673307
"372",0.0836653386454183
"373",0.47808764940239
"374",1
"375",0.235059760956175
"376",0.47808764940239
"377",0.203187250996016
"378",0.888446215139442
"379",0.286852589641434
"380",0.0677290836653386
"381",0.00796812749003984
"382",0.167330677290837
"383",0.250996015936255
"384",0.103585657370518
"385",0.49800796812749
"386",0.50996015936255
"387",0.223107569721116
"388",0.159362549800797
"389",0.629482071713147
"390",0.585657370517928
"391",0.0239043824701195
"392",0.362549800796813
"393",0.350597609561753
"394",0.111553784860558
"395",0.278884462151394
"396",0.0557768924302789
"397",0.047808764940239
"398",0.191235059760956
"399",0.98804780876494
"400",0.856573705179283
"401",0.462151394422311
"402",0.406374501992032
"403",0.48605577689243
"404",0.581673306772908
"405",0.529880478087649
"406",0.254980079681275
"407",0.386454183266932
